[2026-07-21 18:00:39,605][root][INFO] - 	 *lowest F value: -3.66093 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:39,605][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0160
[2026-07-21 18:00:39,605][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:40,031][root][INFO] - Solver iteration: 22
[2026-07-21 18:00:40,031][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:40,031][root][INFO] - 	 *lowest F value: -3.65658 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:40,031][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0176
[2026-07-21 18:00:40,031][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:40,443][root][INFO] - Solver iteration: 23
[2026-07-21 18:00:40,443][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:40,443][root][INFO] - 	 *lowest F value: -3.65122 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:40,443][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0184
[2026-07-21 18:00:40,443][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:40,879][root][INFO] - Solver iteration: 24
[2026-07-21 18:00:40,879][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:40,879][root][INFO] - 	 *lowest F value: -3.64590 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:40,879][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0206
[2026-07-21 18:00:40,879][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:41,293][root][INFO] - Solver iteration: 25
[2026-07-21 18:00:41,294][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:41,294][root][INFO] - 	 *lowest F value: -3.64086 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:41,294][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0212
